apiAuditId,moduleName,exportName,route,requestMethod,discoveredFrom,moduleChecksum,checksumSource,inRepo,inPkg,repoPkgChecksumDiffer,title,category,frequency,testPhase,sideEffectClass,authRequirementHypothesis,paginationKind,consumes,produces,aliasOf,replacement,deprecatedEvidence,cryptoMode,checkToken,unblock,hasCookie,localOnly,asyncFn,params,defaults,plannedCaseCount,executedCaseCount,terminalStatus,reportPath,blocker
ncm.rep_ugc_user_vip,rep_ugc_user_vip,rep_ugc_user_vip,/api/rep/ugc/user/vip,POST/eapi,"repo-module,pkg-module,types-missing,docs:/rep/ugc/user/vip",938652756cc384a8e3ac48bc75959ad720e9d12c37ce8ac9d263251c944f12f0,pkg,true,true,false,云小编查询会员任务状态,ugc,rare,P2,reversible_write,user,none,,,,,,eapi,false,false,false,false,true,,,4,0,blocked_by_prerequisite,endpoints/ncm.rep_ugc_user_vip.md,AUTH_USER 账号缺失（B-002）；写操作/私有域已预授权但账号未到位
ncm.resource_like,resource_like,resource_like,/api/resource/${query.t} (templated),POST/weapi,"repo-module,pkg-module,types,docs:/resource/like",01d139a5fb7b241aa1e1f08efdf1a60f0415289d393a6ecadd7e6f62b062f823,pkg,true,true,false,点赞与取消点赞资源,social,medium,P2,reversible_write,user,none,threadId,,,,,weapi,false,false,false,false,true,"t,type,id,threadId",,4,0,blocked_by_prerequisite,endpoints/ncm.resource_like.md,AUTH_USER 账号缺失（B-002）；写操作/私有域已预授权但账号未到位
ncm.sati_resource_list,sati_resource_list,sati_resource_list,/api/voice/sati/resource/list,POST,"repo-module,pkg-module,types,docs:/sati/resource/list",9483ca53abd6eefe0ce397ec659226f1b9a0e20e9c4a34b021d7bc95c06318ae,pkg,true,true,false,助眠解压 - 获取标签下资源列表,ugc,rare,P2,read,none,none,,,,,,,false,false,false,false,true,tag,,5,0,blocked_by_prerequisite,endpoints/ncm.sati_resource_list.md,缺夹具：satiId 无生产者（池为空）
ncm.sati_resource_list_more,sati_resource_list_more,sati_resource_list_more,/api/voice/sati/resource/list/more/v1,POST,"repo-module,pkg-module,types,docs:/sati/resource/list/more",b8b8e76a7013c5e5ef217cfd001d7ed431252847329a414716248a765708082a,pkg,true,true,false,助眠解压 - 查看同类推荐,ugc,rare,P2,read,none,none,,,,,,,false,false,false,false,true,id,,5,0,blocked_by_prerequisite,endpoints/ncm.sati_resource_list_more.md,缺夹具：satiId 无生产者（池为空）
ncm.sati_resource_sub,sati_resource_sub,sati_resource_sub,/api/voice/sati/resource/sub,POST,"repo-module,pkg-module,types,docs:/sati/resource/sub",7911c864a1d1a8fa266ec9d265696ea6e5a145c92ea9ef4b4bd7e3fbe245d722,pkg,true,true,false,助眠解压 - 收藏,ugc,medium,P2,reversible_write,user,none,,,,,,,false,false,false,false,true,"id,cancel",,4,0,blocked_by_prerequisite,endpoints/ncm.sati_resource_sub.md,AUTH_USER 账号缺失（B-002）；写操作/私有域已预授权但账号未到位
ncm.sati_resource_sub_list,sati_resource_sub_list,sati_resource_sub_list,/api/voice/sati/resource/sub/list,POST,"repo-module,pkg-module,types,docs:/sati/resource/sub/list",598ec0687559fd1d5e77f956915c3f2879dc8363036bd2d1e4e939db395e7fb3,pkg,true,true,false,助眠解压 - 收藏列表,ugc,medium,P2,reversible_write,user,none,,,,,,,false,false,false,false,true,,,4,0,blocked_by_prerequisite,endpoints/ncm.sati_resource_sub_list.md,AUTH_USER 账号缺失（B-002）；写操作/私有域已预授权但账号未到位
ncm.sati_tag_list,sati_tag_list,sati_tag_list,/api/voice/sati/tag/list,POST,"repo-module,pkg-module,types,docs:/sati/tag/list",cffdcbbe043a04052b49bb690e715601931738f73840f53797d4eb9e84d962dd,pkg,true,true,false,助眠解压 - 标签列表,ugc,medium,P2,read,none,none,,,,,,,false,false,false,false,true,,,6,0,blocked_by_prerequisite,endpoints/ncm.sati_tag_list.md,缺夹具：satiId 无生产者（池为空）
ncm.sati_timescene_resources_get,sati_timescene_resources_get,sati_timescene_resources_get,/api/voice/sati/timescene/resources/get,POST,"repo-module,pkg-module,types,docs:/sati/timescene/resources/get",fb5773068ad8a98af7e2399b0f6eb165b0e6df7ee753ede9f0c21447219c352d,pkg,true,true,false,助眠解压 - 特定时间场景下的推荐资源,ugc,rare,P2,read,none,none,,,,,,,false,false,false,false,true,,,5,0,blocked_by_prerequisite,endpoints/ncm.sati_timescene_resources_get.md,缺夹具：satiId 无生产者（池为空）
ncm.scrobble,scrobble,scrobble,/api/feedback/weblog,POST/eapi,"repo-module,pkg-module,types,docs:/scrobble",55335d1aad3eac75aedf71d0556c1c26cd04a5ad81c792ef4df73709d14d575e,pkg,true,true,false,听歌打卡,telemetry,medium,P2,reversible_write,user,cursor,,,,,,eapi,false,false,true,false,true,"cookie,id,sourceid,time",,4,0,blocked_by_prerequisite,endpoints/ncm.scrobble.md,AUTH_USER 账号缺失（B-002）；写操作/私有域已预授权但账号未到位
ncm.scrobble_v1,scrobble_v1,scrobble_v1,direct-call,direct-call,"repo-module,pkg-module,types-missing,docs-missing",6f680aa4fe637a51868fde0fa80e92819f895aa7022e1b479c34ed149b818509,pkg,true,true,false,听歌打卡 - NCBL 加密版 (仿桌面客户端 PLV/PLD 上报),telemetry,medium,P2,reversible_write,user,cursor,,,,,,,false,false,true,true,true,"id,time,total,sourceid,sourceId,source,cookie,name,artist,bitrate,level,vip","[object Object],[object Object],[object Object]",4,0,blocked_by_prerequisite,endpoints/ncm.scrobble_v1.md,AUTH_USER 账号缺失（B-002）；写操作/私有域已预授权但账号未到位
ncm.search,search,search,/api/search/voice/get,POST,"repo-module,pkg-module,types,docs:/search",0272ab7a5620253eefc80708f6116876e8ae0c3745d1028a0062d71d8f689bf4,pkg,true,true,false,搜索,search,high,P0,read,none,offset,pageToken,"songId,artistId,albumId,playlistId,mvId,videoId,djId",,,,,false,false,false,false,true,"type,keywords,limit,offset","[object Object],[object Object],[object Object],[object Object],[object Object]",10,17,partial,endpoints/ncm.search.md,AUTH_USER 登录层缺失（账号待申请，见 B-002）；三态对比未完成
ncm.search_default,search_default,search_default,/api/search/defaultkeyword/get,POST,"repo-module,pkg-module,types,docs:/search/default",a65dfd804593330f54cb22f057c4c16d6f9ac78f4372d1de19d2bf2294e169eb,pkg,true,true,false,默认搜索关键词,search,high,P0,read,none,none,,"songId,artistId,albumId,playlistId,mvId,videoId,djId",,,,,false,false,false,false,true,,,10,4,partial,endpoints/ncm.search_default.md,AUTH_USER 登录层缺失（账号待申请，见 B-002）；三态对比未完成
ncm.search_hot,search_hot,search_hot,/api/search/hot,POST,"repo-module,pkg-module,types,docs:/search/hot",ea366a190326a52a7e0199ab63a03db4210bbaf3658b245b85c78f0869b857b5,pkg,true,true,false,热门搜索,search,high,P0,read,none,none,,"songId,artistId,albumId,playlistId,mvId,videoId,djId",,,,,false,false,false,false,true,,,10,4,partial,endpoints/ncm.search_hot.md,AUTH_USER 登录层缺失（账号待申请，见 B-002）；三态对比未完成
ncm.search_hot_detail,search_hot_detail,search_hot_detail,/api/hotsearchlist/get,POST/weapi,"repo-module,pkg-module,types,docs:/search/hot/detail",025969627c943d13d89e8fa69a8552fd447534155757e4d874837789d0c97632,pkg,true,true,false,热搜列表,search,medium,P0,read,none,none,,"songId,artistId,albumId,playlistId,mvId,videoId,djId",,,,weapi,false,false,false,false,true,,,10,4,partial,endpoints/ncm.search_hot_detail.md,AUTH_USER 登录层缺失（账号待申请，见 B-002）；三态对比未完成
ncm.search_match,search_match,search_match,/api/search/match/new,POST,"repo-module,pkg-module,types,docs:/search/match",690e0b7a2eefc30651ec2bbd17a4ba032230d74e3f5ef763909bf16f7e146ebf,pkg,true,true,false,本地歌曲匹配音乐信息,search,high,P0,read,none,none,,"songId,artistId,albumId,playlistId,mvId,videoId,djId",,,,,false,false,false,false,true,"title,album,artist,duration,md5","[object Object],[object Object],[object Object],[object Object]",10,4,partial,endpoints/ncm.search_match.md,AUTH_USER 账号缺失（B-002）；写操作/私有域已预授权但账号未到位
ncm.search_multimatch,search_multimatch,search_multimatch,/api/search/suggest/multimatch,POST/weapi,"repo-module,pkg-module,types,docs:/search/multimatch",a37c892438f8c7b159339a6be9992f274a5c8a1c11025e2c98c81017f06e4f02,pkg,true,true,false,多类型搜索,search,high,P0,read,none,none,,"songId,artistId,albumId,playlistId,mvId,videoId,djId",,,,weapi,false,false,false,false,true,"type,keywords","[object Object],[object Object]",10,4,partial,endpoints/ncm.search_multimatch.md,AUTH_USER 登录层缺失（账号待申请，见 B-002）；三态对比未完成
ncm.search_suggest,search_suggest,search_suggest,/api/search/suggest/,POST/weapi,"repo-module,pkg-module,types,docs:/search/suggest",d400e46560aaed24d85b02d3d2d192d9a1f10b2b00dcb7a230dd008d39da371b,pkg,true,true,false,搜索建议,search,high,P0,read,none,none,,"songId,artistId,albumId,playlistId,mvId,videoId,djId",,,,weapi,false,false,false,false,true,"keywords,type",[object Object],10,6,partial,endpoints/ncm.search_suggest.md,AUTH_USER 登录层缺失（账号待申请，见 B-002）；三态对比未完成
ncm.search_suggest_pc,search_suggest_pc,search_suggest_pc,/api/search/pc/suggest/keyword/get,POST,"repo-module,pkg-module,types,docs:/search/suggest/pc",919626d6e359833e5afe864567763ba326b44c9fef17b45c5deb7f1d0fb30cdc,pkg,true,true,false,搜索建议pc端,search,medium,P0,read,none,none,,"songId,artistId,albumId,playlistId,mvId,videoId,djId",,,,,false,false,false,false,true,keyword,[object Object],10,4,partial,endpoints/ncm.search_suggest_pc.md,AUTH_USER 账号缺失（B-002）；写操作/私有域已预授权但账号未到位
ncm.send_album,send_album,send_album,/api/msg/private/send,POST,"repo-module,pkg-module,types,docs:/send/album",f1b6fa34580dd33251ef16bb34607fd90787e8aebd3d1c586252e0c648ed56aa,pkg,true,true,false,私信专辑,social,medium,P2,reversible_write,user,none,,,,,,,false,false,false,false,true,"id,msg,user_ids",[object Object],4,0,blocked_by_prerequisite,endpoints/ncm.send_album.md,AUTH_USER 账号缺失（B-002）；写操作/私有域已预授权但账号未到位
ncm.send_playlist,send_playlist,send_playlist,/api/msg/private/send,POST,"repo-module,pkg-module,types,docs:/send/playlist",ebb12c1ae9d883ca0ad45a56c7fc71e3953d359d0a75e13467004d2f5b8f08f5,pkg,true,true,false,私信歌单,social,medium,P2,reversible_write,user,none,,,,,,,false,false,false,false,true,"playlist,msg,user_ids",,4,0,blocked_by_prerequisite,endpoints/ncm.send_playlist.md,AUTH_USER 账号缺失（B-002）；写操作/私有域已预授权但账号未到位
ncm.send_song,send_song,send_song,/api/msg/private/send,POST,"repo-module,pkg-module,types,docs:/send/song",51f94841576599da996f6ce3cc8459a9511fe43d6f87da06505cdb2c8477d207,pkg,true,true,false,私信歌曲,social,medium,P2,reversible_write,user,none,,,,,,,false,false,false,false,true,"id,msg,user_ids",[object Object],4,0,blocked_by_prerequisite,endpoints/ncm.send_song.md,AUTH_USER 账号缺失（B-002）；写操作/私有域已预授权但账号未到位
ncm.send_text,send_text,send_text,/api/msg/private/send,POST,"repo-module,pkg-module,types,docs:/send/text",b707cc54efb21caaece73f92cdfad4ae87e28d541348e129d0cb0967792db275,pkg,true,true,false,私信,social,medium,P2,reversible_write,user,none,,,,,,,false,false,false,false,true,"msg,user_ids",,4,0,blocked_by_prerequisite,endpoints/ncm.send_text.md,AUTH_USER 账号缺失（B-002）；写操作/私有域已预授权但账号未到位
ncm.setting,setting,setting,/api/user/setting,POST/weapi,"repo-module,pkg-module,types,docs:/setting",11d617883182b63466b3ebe7120be27b7e61cef50abb835473809200cfc6f9f0,pkg,true,true,false,设置,system,medium,P0,read,none,none,,,,,,weapi,false,false,false,false,true,,,6,4,partial,endpoints/ncm.setting.md,AUTH_USER 账号缺失（B-002）；写操作/私有域已预授权但账号未到位
ncm.share_resource,share_resource,share_resource,/api/share/friends/resource,POST,"repo-module,pkg-module,types,docs:/share/resource",c142d01842ae0a96d73783f35155a1d59b457c43240cb785824d06c8c06e9241,pkg,true,true,true,分享歌曲到动态,social,medium,P2,reversible_write,user,none,,,,,,,false,false,false,false,true,"type,msg,id","[object Object],[object Object],[object Object]",4,0,blocked_by_prerequisite,endpoints/ncm.share_resource.md,AUTH_USER 账号缺失（B-002）；写操作/私有域已预授权但账号未到位
ncm.sheet_list,sheet_list,sheet_list,/api/music/sheet/list/v1,POST,"repo-module,pkg-module,types,docs:/sheet/list",adad7d6a64acb88b447d1bddaeebe1fa0a72193d04e24e54d7a4269824ed2f75,pkg,true,true,false,乐谱列表,playlist,rare,P2,read,none,none,,"playlistId,trackId",,,,,false,false,false,false,true,"id,ab",[object Object],5,0,blocked_by_prerequisite,endpoints/ncm.sheet_list.md,缺夹具：sheetId 无生产者（池为空）
ncm.sheet_preview,sheet_preview,sheet_preview,/api/music/sheet/preview/info,POST,"repo-module,pkg-module,types,docs:/sheet/preview",becbce24164a78e1f03bdb97e5efbdaf720c8ddc39847cd70d6f22f154de20a6,pkg,true,true,false,乐谱预览,playlist,rare,P2,read,none,none,,"playlistId,trackId",,,,,false,false,false,false,true,id,,5,0,blocked_by_prerequisite,endpoints/ncm.sheet_preview.md,缺夹具：sheetId 无生产者（池为空）
ncm.sign_happy_info,sign_happy_info,sign_happy_info,/api/sign/happy/info,POST/weapi,"repo-module,pkg-module,types,docs:/sign/happy/info",c602e961e712774979a0c1c496b39dc7a7dca9aecddf19a26b8661a0360d5ee0,pkg,true,true,false,,sign,rare,P3,reversible_write,none,none,,,,,,weapi,false,false,false,false,true,,,4,0,blocked_by_prerequisite,endpoints/ncm.sign_happy_info.md,AUTH_USER 账号缺失（B-002）；写操作/私有域已预授权但账号未到位
ncm.signin_progress,signin_progress,signin_progress,/api/act/modules/signin/v2/progress,POST/weapi,"repo-module,pkg-module,types,docs:/signin/progress",b5d89e5598c705121b30507c3952fd9b6122f4c99116ffdeefb2b30072d54fc1,pkg,true,true,false,签到进度,sign,high,P3,read,user,none,,,,,,weapi,false,false,false,false,true,moduleId,[object Object],6,0,blocked_by_prerequisite,endpoints/ncm.signin_progress.md,AUTH_USER 账号缺失（B-002）；写操作/私有域已预授权但账号未到位
ncm.simi_artist,simi_artist,simi_artist,/api/discovery/simiArtist,POST/weapi,"repo-module,pkg-module,types,docs:/simi/artist",db9f58140f368e5d0eeeb2497894471efc644ac7ad31d2faf90d99ee3934d01d,pkg,true,true,false,相似歌手,simi,high,P1,read,none,none,,"songId,artistId,playlistId,userId",,,,weapi,false,false,false,false,true,id,,6,4,partial,endpoints/ncm.simi_artist.md,AUTH_USER 缺失（B-002，写操作已预授权但账号未到位）
ncm.simi_mv,simi_mv,simi_mv,/api/discovery/simiMV,POST/weapi,"repo-module,pkg-module,types,docs:/simi/mv",5237f2b7e8725ea0123c9fad0558a7a36e82f131e793f1e78a8a3ef7555a63c3,pkg,true,true,false,相似MV,simi,medium,P1,read,none,none,,"songId,artistId,playlistId,userId",,,,weapi,false,false,false,false,true,mvid,,6,4,partial,endpoints/ncm.simi_mv.md,AUTH_USER 缺失（B-002，写操作已预授权但账号未到位）
ncm.simi_playlist,simi_playlist,simi_playlist,/api/discovery/simiPlaylist,POST/weapi,"repo-module,pkg-module,types,docs:/simi/playlist",778d3532fb192a092943ba0cb6b80f211826b79a7f001a319638213a4e715368,pkg,true,true,false,相似歌单,simi,high,P1,read,none,offset,pageToken,"songId,artistId,playlistId,userId",,,,weapi,false,false,false,false,true,"id,limit,offset","[object Object],[object Object]",10,4,partial,endpoints/ncm.simi_playlist.md,AUTH_USER 缺失（B-002，写操作已预授权但账号未到位）
ncm.simi_song,simi_song,simi_song,/api/v1/discovery/simiSong,POST/weapi,"repo-module,pkg-module,types,docs:/simi/song",fb69376cdc70a47389af70c7b57d81cebfeb608453382f1e7a51d6dfb749ed95,pkg,true,true,false,相似歌曲,simi,high,P1,read,none,offset,pageToken,"songId,artistId,playlistId,userId",,,,weapi,false,false,false,false,true,"id,limit,offset","[object Object],[object Object]",10,4,partial,endpoints/ncm.simi_song.md,AUTH_USER 缺失（B-002，写操作已预授权但账号未到位）
ncm.simi_user,simi_user,simi_user,/api/discovery/simiUser,POST/weapi,"repo-module,pkg-module,types,docs:/simi/user",bf2496d62a7d8482b5bc5f49b69c938fd711325dfffbc3414a8b4f418c2623ce,pkg,true,true,false,相似用户,simi,medium,P1,read,none,offset,pageToken,"songId,artistId,playlistId,userId",,,,weapi,false,false,false,false,true,"id,limit,offset","[object Object],[object Object]",10,4,partial,endpoints/ncm.simi_user.md,未登录层 301 系统错误（接口需会话）；AUTH_ANON（游客 cookie）可满足（200）；AUTH_USER 层待补
ncm.song_chorus,song_chorus,song_chorus,/api/song/chorus,POST,"repo-module,pkg-module,types,docs:/song/chorus",b64973dcd8b76ec886ed7c553aa3239576a1d68dabbe9318a14050d60ba5612c,pkg,true,true,false,副歌时间,song,medium,P1,read,none,none,songId,songId,,,,,false,false,false,false,true,id,,8,4,partial,endpoints/ncm.song_chorus.md,AUTH_USER 缺失（B-002，写操作已预授权但账号未到位）
ncm.song_cloud_download,song_cloud_download,song_cloud_download,/api/cloud/dowonload,POST/eapi,"repo-module,pkg-module,types-missing,docs:/song/cloud/download",04a4ea5e88c23f8196b9eae48ea68eb3f0f2dc5555be8aed5dc6b1c052a9117f,pkg,true,true,false,从云盘获取歌曲下载链接,song,medium,P1,reversible_write,user_or_vip,none,songId,songId,,,,eapi,false,false,false,false,true,id,,54,0,blocked_by_prerequisite,endpoints/ncm.song_cloud_download.md,AUTH_USER 账号缺失（B-002）；写操作/私有域已预授权但账号未到位
ncm.song_copyright_rcmd,song_copyright_rcmd,song_copyright_rcmd,/api/song/copyright/rcmd,POST/eapi,"repo-module,pkg-module,types,docs:/song/copyright/rcmd",f1beafc26a8ac3da681286c0fbc7d4af3de5000267636e4abac7216446666b62,pkg,true,true,false,灰色歌曲的其他版本推荐,song,medium,P1,read,none,none,songId,songId,,,,eapi,false,false,false,false,true,"songid,id",,8,4,partial,endpoints/ncm.song_copyright_rcmd.md,AUTH_USER 缺失（B-002，写操作已预授权但账号未到位）
